Imputation_,resilient,EFFORT1,ESCS,UNDREM,METASUM,METASPAM,DISCLIMA,TEACHSUP,DIRINS,PERFEED,STIMREAD,ADAPTIVITY,TEACHINT,JOYREAD,SCREADCOMP,SCREADDIFF,PISADIFF,PERCOMP,PERCOOP,ATTLNACT,COMPETE,WORKMAST,GFOFAIL,EUDMO,SWBP,MASTGOAL,DISCRIM,BELONG,BEINGBULLIED,EMOSUPP
1,0,8,-2.0702,-1.64,-1.72,-.5,.4922,-.538,-.0424,.7743,.2783,.4572,.1744,1.2316,1.8839,2.7752,.2705,.2865,.6012,.024,-2.345,1.8164,1.8905,-1.3951,-.5928,-1.3162,1.2902,-.7485,.8233,.0721
1,0,8,-1.8804,-.6,-1.72,1.33,1.0832,1.314,-.0424,.7743,.5102,.7368,.1744,-.6278,-.5485,-.0697,.2705,.6912,.6012,-.6583,.1956,-.772,.1097,-.9827,-.5928,.5761,-1.1549,-.5878,-.7823,-1.7606
1,0,10,-2.2589,1.5,.21,1.33,.3529,-.6176,.3737,.9044,1.4931,.7339,1.0307,-.774,-1.8008,1.3451,.8232,2.0378,.6012,-1.4024,-2.345,1.1448,-.9295,-.1652,.1038,-1.2137,-1.1549,-.445,.8615,-.4858
1,0,10,-1.7239,.8,-1.72,-1.41,-.0424,1.314,-2.9425,-.3253,2.0871,-2.2652,.9075,-.4622,-2.4403,-1.8876,-.5536,-1.2276,1.6762,.0281,.1956,-1.071,-.3799,-.1652,-1.9675,-.8444,1.0167,-.9131,1.1625,.0721
1,0,7,-2.1422,-.94,-1.72,-1.41,.627,1.314,1.8202,.7743,-.62,.4572,.1744,-.6278,-.5485,-1.8876,.2705,-.1532,-.1855,-.6583,.1956,-.1015,.4637,.2621,1.2386,-.4347,-1.1549,.0348,.8615,-1.7606
1,1,7,-1.7679,.8,1.36,1.33,2.0345,-1.1481,-.0424,-.3253,.0236,.1041,-1.0615,.3746,.1222,-.524,-.8863,.6912,-.9391,-.6583,-.2047,-1.071,.4637,-1.7389,-1.1176,-.4347,-.3896,-1.1842,.2907,-2.4782
1,0,9,-1.8187,-.94,-1.72,-.5,-.4003,-1.1481,-1.0988,.7743,.2751,.4572,.1744,-.4556,-.825,.409,.2705,.6912,-.9391,-.6583,-.2047,-.1015,-.340308701680803,-.267,-.5928,-.4347,.5881,-.4867,-.7823,-1.7606
1,0,8,-2.6308,-1.64,-1.72,-1.41,2.0345,1.314,1.8202,.7743,.5102,.4572,.1744,.1372,-2.4403,-1.8876,.2705,2.0378,1.1116,-.6583,2.0054,1.8164,1.8905,1.7411,1.2386,-2.5252,3.1825,-.1769,.7703,-1.1184584688943
1,0,8,-2.5032,-1.29,-.57,-.5,.2377,1.314,1.0067,1.1225,1.3517,2.0073,.9888,-.5581,-.314,-1.8876,1.6524,2.0378,1.6762,1.0844,.7871,.6291,1.8905,1.1963,.7301,.0006,.5881,1.4903,-.7823,.739
1,0, ,-1.3697,-.6,-.18,-1.41,-.7049,-.6262,-.3001,.2012,-.62,-.5786,-.2934,-.0339,-1.0985,1.2421,1.6524,.6912,.6012,-.6583,-.0326,-.6545,.4637,.2621,.1038,-.2151,.5881,-.5797,1.1625,-1.7606
1,0,8,-1.3783,-.6,-1.72,-.5,2.0345,1.314,.373,.0728,.5102,.4572,1.8245,.8628,.1222,-.0697,.2705,.6912,.6012,1.0844,.1956,-.1015,.4637,.2621,1.2386,.5761,-1.1549,-.5878,-.7823,.739
1,0,8,-2.5598,.45,-1.72,.42,-.0424,-.4377,.2329,.2682,.5102,.4572,-.2934,.8418,.1222,-1.0064,.2705,1.3521,1.6762,-1.8042,2.0054,.5693,-.5311,1.7411,1.2386,-.6632,.5881,-.6875,.7703,-1.7606
1,1,10,-1.7904,-.6,-1.72,1.33,1.4022,-.4377,-.5066,-.3253,-.0073,.4572,.6134,.0674,.1222,-.0697,.2705,.6912,.6012,1.0844,.1956,-.1015,.4637,.2621,-.5928,.5761,-1.1549,-.445,.8615,.739
1,1, ,-1.2373,-1.29,-.57,1.33,-.5708,-.2023,-.3733,-1.6391,-.62,-.5786,-.2934,.9501,.1222,.9065,.2705,.2865,-.5358,-.6583,-.2047,-.1015,.8207,-1.2631,-1.1176,-.5589,-.3896,-1.1966,.1462,-1.7606
1,0,6,-1.2692,.8,-1.72,-.5,-.0424,.7628,-.5072,-.3253,-.3302,-.2644,.6797,.4493,-.4089,-.524,-1.272,-.043,.6012,-1.1664,1.2643,-.1015,1.1422,-.1652,1.2386,-.6331,-1.1549,-.3184,.8615,-1.7606
1,0,6,-2.2848,.1,.21,.42,-.3031,-.2023,-.2546,-.3253,.5102,-.5786,.1744,.3568,-.5485,-.0697,.2705,.6912,-.9391,-1.6038,.1956,-.1015,-.4342,.2621,.5012,-1.3162,.5997,-.3184,-.7823,-.115
1,1,10,-1.7056,.8,-.95,-.5,-.0424,-.8998,-.8332,-.3253,.7904,-.1716,-.2934,-.4389,-1.0985,.9065,1.6524,-.6142,.6012,1.0844,-.5707,-.6545,1.8905,.2621,1.2386,-.4347,1.0167,-.1939,-.7823,.739
1,1,4,-1.2518,-1.29,-.18,.42,-.0424,-.2126,-.140288395755327,-.3253,-.62,.1041,.1744,-.4556,-.5485,.9899,.2705,.8711,-.2119,-.6583,.1956,.5693,-.4342,-.1652,-.5928,-.4347,.5881,-.5665,.8615,-1.7606
1,1,10,-1.4043,-.94,-.95,-1.41,-.0424,.7015,-.0424,.0728,.2464,.4572,.9888,.8628,.1222,.409,.2705,.6912,-.9391,-.6583,.1956,-.1015,.4637,-.569,.4094,.5761,.5881,-.3184,.2907,-.5553
1,1,7,-2.3252,-1.64,-.57,.87,-.0424,-.5973,-.0424,-.99,-1.0705,-1.0504,.9888,-.2704,-1.0985,-.0362,.2705,.2865,1.3256,1.0844,.1956,.6291,.4637,-.1652,-.5928,.3468,.5881,.6818,-.7823,.0721
1,0, ,-1.9423,-1.64,-1.72,-1.41,-2.7124,.1155,1.8202,2.0165,.5102,2.0073,1.8245,.1372,-.5485,1.2421,.2705,.6912,.6012,-.6583,.1956,-.1015,.4637,.2621,1.2386,-.4347,.5881,-.9879,.8615,-1.7606
1,1,8,-1.9681,1.5,.59,1.33,.8946,-.2023,-.0424,.7743,.5102,2.0073,.9684,.3568,-.849,.409,.8232,-.6142,.6012,-.6583,.1956,-.1015,-.687,.2621,-.5928,.5761,-1.1549,-.1843,-.7823,-.5553
1,1, ,-1.4426,-.6,-.57,1.33,.6911,-.2023,-.5066,-.6555,-.62,-1.4494,.1744,.5046,-.4089,.409,.7192,.6912,.6012,-.6583,-.2047,-.1015,1.8905,.2621,.1869,.5761,1.7356,-.5878,2.1776,-1.7606
1,1,9,-1.2558,-.25,-1.72,-.5,-.0424,-.2023,1.8202,-.3253,.5102,-.5786,.1744,.3568,-.5196,.9065,.2705,.202,.6012,-.6583,-.4112,-.1015,-.687,-.9827,.7301,-.4347,-1.1549,-.3184,-.7823,.739
1,0,6,-2.4547,.1,.59,-.5,.6019,-1.1481,-.2546,-.3253,-.62,-.5786,.1744,.3252,-.4089,.5082,.2705,.6912,-.9391,-.6583,.6314,.6291,-.2006,.2621,.7301,-1.0266,-1.1549,-.3184,-.7823,.0721
1,1,7,-2.5775,.45,-1.34,.42,.871,-1.555,.006,-.3253,.0236,-.2644,.3684,-.4389,-1.0985,1.3451,1.2958,1.1473,1.2992,1.0844,.7871,-.1015,1.8905,-.267,-.5928,1.8524,.3228,.4402,.7703,-1.7606
1,0, ,-1.3669,.8,-.95,-.5,.6499,-.2023,-.0424,.7743,-.62,.4572,-.4141,.5046,.1222,.409,.2705,.6912,-.1855,-1.1507,-.2661,-.1015,.4637,.2621,-1.566,-1.3162,-.2021,-.9131,1.1928,-1.7606
1,0, ,-1.3114,-1.64,-1.72,-1.41,.2621,1.314,1.8202,2.0165,.5102,-.5786,1.8245,.0508,-1.0985,-.0697,1.2958,-.6142,.6012,-1.4136,-.4112,-.1015,.4637,.2621,-.5928,-1.7872,.5881,-.6464,-.7823,-1.7606
1,0,10,-2.0398,.45,-.18,-1.41,-1.2577,-.5973,1.8202,-.3253,-.4329,-.5786,-.4141,.9011,.1222,1.2421,.2705,2.0378,-.9391,-1.3929,-.2047,1.8164,-1.8939,1.7411,1.2386,-1.3457,.5881,-.6659,1.2618,-2.4364
1,0,6,-1.6779,-1.64,-1.72,-1.41,-.0424,-2.7106,-2.9425,-.3253,-.62,-.5786,.1744,-.183,-.7391,1.2421,.9567,.0866,.6012,-1.6241,1.2643,.0273,1.8905,.2621,-.5928,.5761,.710114189209202,-1.0013,2.07,-1.7606
1,0,8,-1.3151,.1,.21,-.5,.6019,-.4377,-.5072,2.0165,.5068,-.1716,-.3449,-.2704,-.825,-.524,.2705,-.043,.6012,.4667,-.2047,-.1015,1.8905,.2621,-.5928,-.2151,-1.1549,-.3184,.2907,-.0472
1,0,7,-2.1771,-.6,.21,1.33,.7843,-.8065,-.5799,-1.1311,-.7658,-.2644,.3684,-2.7114,-1.4704,2.0679,1.2958,-.043,-.1855,-1.4024,-.5707,-.1015,-.3799,-.6723,-.5928,-.6331,-.2861,-1.2016,1.4721,-1.7606
1,0,10,-1.426,-.94,-1.34,.42,-.2639,-1.1176,-.7874,-1.1311,1.0741,-.5786,.1744,1.0123,.1222,.5371,-.2888,-.6142,.6012,.0083,.1956,.5693,.4637,.2621,.7301,1.8524,.9385,1.4903,-.7823,-1.7606
1,0,10,-2.0874,-1.64,-1.72,-1.41,-1.0963,-.2023,-.0424,.7743,.5102,.4572,.1744,-.3008,-1.0985,2.7752,.2705,.6912,-.9391,-.6583,-.2047,-1.034,1.8905,-.9827,-.5928,-.4347,.5881,-.9879,.2907,-1.7606
1,0,10,-1.2905,-.25,-.95,.42,-.0424,1.314,1.8202,.7743,.5102,.4572,.1744,.0977,.1222,.409,.2705,.6912,-.544601197311599,1.0844,.1956,-.1015,1.8905,.2621,1.2386,.5761,1.3527,-1.1224,2.0604,-1.7606
1,0,5,-1.5192,-.6,-1.72,-1.41,-2.7124,.298,1.8202,-.3253,.5102,2.0073,.1744,-.6278,-2.4403,2.0679,.2705,-.6142,-.9391,1.0844,.4352,1.8164,-.0845,1.7411,1.2386,.0006,.5881,.9517,.8615,-1.7606
1,0, ,-1.3972,-1.64,-1.72,-1.41,1.2471,-1.1481,-1.0988,-.3253,-.62,-.5786,.1744,.1372,.1222,1.2421,1.6524,-.6142,-.9391,-.6583,-.9792,-.1015,-.687,.2621,1.2386,-.4347,.5881,-.3184,-.7823,-1.2776
1,0,1,-1.7169,-1.64,-1.72,-1.41,-2.7124,-.8791,-2.9425,-1.6391,-2.3003,-2.2652,-.738,-.6185,-2.4403,2.7752,2.1209,-1.9892,-2.1428,.4667,-2.345,-.1015,-1.8939,.2621,-.5928,-.4347,-1.1549,-3.2367,1.0457,.0721
1,0,9,-1.8747,-1.64,-1.34,-.5,-1.2577,-.2023,-2.9425,-1.6391,-.7695,-2.2652,-2.2177,.1372,.1222,1.2421,1.6524,-.6142,1.6762,-.6583,.1956,-.1015,.4637,.2621,-.5928,.5761,.5881,-.9879,3.8591,-1.7606
1,0,1,-3.3365,.1,-.57,1.33,2.0345,1.314,1.8202,.7743,-.62,.4572,.1744,-2.7114,-2.4403,1.2421,1.6524,-1.9892,-2.1428,1.0844,1.2643,1.8164,1.8905,1.7411,1.2386,1.8524,-1.1549,-.4321,-.7823,-.6796
1,0,6,-1.2919,-.94,.21,-1.41,1.4424,1.314,.0345,-.3253,-.3335,-.1687,-.6734,1.2316,.1222,.5371,1.1904,.2865,.6012,-.6583,-.2661,1.8164,.5428,-.1652,1.2386,.5761,.5881,-.0845,-.7823,-.6796
1,0,7,-2.2119,.1,-1.72,.87,.3529,.7628,.6532,-.3253,.8945,.7368,.6797,-.0996,-.825,1.6792,.9672,.6912,.6012,.0083,.7871,.5693,.4637,.2621,-1.1176,-.094,.5881,-.6765,.2907,-1.7606
1,0,10,-1.8526,-1.64,-1.72,-1.41,-.0424,-.2023,-.0424,-.3253,-.62,-.5786,.1744,-.2008,-1.0985,1.2421,.2705,-.6142,-.9391,-1.4117,.1956,-.1015,.4637,.2621,-.5928,-.4347,.5881,-.3184,.2907,.0721
1,0,3,-1.4179,-.25,-1.34,-.5,-2.7124,1.314,1.8202,-.3253,-.62,-.5786,.1744,-1.7421,-.5196,.6313,.7192,-1.9892,-1.7176,-1.4117,-2.345,-.7233,-.2459,-2.1464,-.5928,-1.0266,-1.1549,-1.181,-.7823,-1.7606
1,0,10,-2.1956,-2.52391158978811,-1.94597980830807,-.742514228455196,-2.7124,1.314,1.8202,-.3253,.5102,.4572,.1744,-.1119,.1222,1.2421,1.70686019337035,.265815068204219,.566784836466799,-1.1664,-.9372,-1.4475,-1.1858,-.569,-.563939130205703,-.5589,1.3862,-.9879,1.1625,-2.43391671632019
1,0,10,-1.4419,1.15,.98,-.96,.627,1.314,1.1049,-.0363,2.0871,-1.4537,-2.2177,2.6131,.6994,-.524,-1.272,-.043,-.5358,1.0844,.1956,.9982,-.4342,.2621,.7301,.3468,-1.1549,-.3184,-.7823,-3.5088
1,0,8,-1.5343,-1.29,-1.72,-1.41,.3529,.7015,-1.3843,-1.1311,-.62,-.5786,-1.0615,-.2704,-1.0985,1.2421,1.2958,.0866,.6012,-.6583,.1956,-.1015,.4637,.2621,1.2386,.5761,.5881,-.5707,-.7823,.739
1,0,7,-3.017,-1.64,-1.72,-.5,-.0424,-1.3345,-1.0988,-.3253,-.9263,-.5786,-.6894,1.7513,1.8839,2.7752,1.7867,2.0378,-1.4801,-2.0738,-1.2708,-.1015,.4637,.2621,-.5928,-.4347,.1957,-1.3027,3.8591,-2.2521
1,0,10,-1.6197,-.25,-.18,.87,-.0424,.7015,1.8202,.7743,2.0871,.1041,1.8245,1.6946,.1222,-1.126,.7192,.2865,.6012,-.6583,-.2047,-.6545,.4637,-.569,-.5928,-.4347,-.2021,-.8971,1.2618,.739
1,0,10,-1.5706,-.25,-.95,1.33,-2.7124,-.6262,-1.0988,-.3253,-.6076,-.5786,-.8547,-1.0727,-2.4403,-1.8876,-1.272,-1.2276,-2.1428,-1.1638,.2653,-1.107,1.4083,.2621,-.5928,-2.5252,1.7857,-1.1174,.7703,-2.1601
1,0,10,-1.9001,-.94,-.57,-.5,.6499,-.3971,-.0424,.7743,-.0999,.7368,-.2934,-.1042,-.825,.5082,.2705,1.0326,-.9391,-.6583,.1956,-.1015,.052,-.3121,-1.566,.3468,.3228,-.6586,-.7823,-1.7606
1,0,10,-3.613,-1.64,-1.72,-1.41,-1.0963,-.2023,-.0424,-.3253,.7551,.4572,-.8547,-.3757,-1.0985,-.0697,1.2958,-.6142,.6012,-2.5375,-2.345,-.1015,-.4342,.2621,-.5928,-2.5252,-1.1549,-.3184,-.7823,-1.7606
1,0,4,-2.3038,.1,-1.34,1.33,-.3031,.7015,-2.9425,-1.6391,-1.3019,.4572,1.3209,-.1075,-1.0753,.6313,1.1069,.8147,-.3277,1.0844,.0385,-.1015,-1.8939,-1.2631,.5012,-1.327,-1.1549,-1.0109,1.4454,.739
1,0,10,-1.8113,.8,-1.34,1.33,.627,1.314,1.8202,2.0165,2.0871,.4572,1.8245,.1442,.3486,1.2421,-1.272,.6912,1.0891,.4667,-.2661,1.8164,-.1748,.8126,.5012,1.4751,-1.1549,.6344,-.7823,-1.7606
1,0,8,-1.5538,-1.64,-1.72,.42,-.8179,-.2023,-.3001,.7743,-.62,.1041,.1744,1.4712,1.8839,-.0697,.2705,.6912,.6012,1.0844,1.2643,1.8164,.4637,1.7411,1.2386,1.8524,.5881,-.3184,-.7823,-1.7606
1,1,8,-1.4162,.1,1.36,1.33,1.4022,.2485,-.0424,-.3253,.7869,.4572,.6797,.2694,.1222,.9065,.7192,.202,-.9391,1.0844,.6314,.5693,.8207,-1.3539,-.5928,.1123,-.4235,-1.186,-.7823,-1.7606
1,1,8,-2.203,1.5,.21,.42,.2377,-.0439,-.5066,-.3253,-.0686,.1041,-1.0615,.7546,-.825,-.524,1.2958,.444,-.4213,.0281,-.5229,-1.071,.8207,-1.3539,-.5928,.7181,-1.1549,-.3184,1.2618,-.5553
1,0,7,-1.2856,.45,-1.34,-.5,-.0424,-.5575,-.5072,-.3253,-.0999,-.5786,.1744,.9112,-.4089,.5082,.2705,.6912,-.1855,-.6583,.1956,-.1015,.4637,-.9827,-1.1176,-.4347,1.5785,-1.1224,.7703,-.829819240872467
1,0,6,-1.6755,-.25,.21,1.33,-.0896,1.314,-.0706,-.3253,.0236,-.5786,-.2934,-.1542,-.5485,-1.0064,.2705,.0866,-.9391,-.6583,-.2047,-.772,.4637,.2621,-.5928,-.4347,-.4235,-.0553,.2907,-.5553
1,0,8,-1.4714,.8,.98,1.33,-1.0963,-.2023,-.5799,-.3253,.0236,.4572,-.5905,.7178,.1222,-1.0064,.2705,2.0378,.6012,-1.4117,.1956,-.1015,.4637,1.7411,-.5928,-.4347,1.3627,-.5707,1.8016,-1.98
1,1,7,-1.8821,.8,.21,-.04,.6019,-.2023,-.5072,.5121,.5102,.1041,-.2934,.3568,.1222,-.0697,.7192,-.043,-.4213,-.6583,-.2661,-.1015,.1097,-.9827,-.5928,.1123,.0004,-.9855,-.7823,.739
1,0,10,-1.5711,1.15,-1.72,.42,.3529,-.3673,.1814,1.5844,.5441,.1915,.6797,-.9609,1.0657,-1.8876,.2705,.1254,.6012,-.6583,.4352,-.707,.052,.2621,.1869,1.1101,.3228,-.6843,1.4721,-1.01346560309233
1,0,7,-1.2481,1.5,1.36,.42,-.0424,-.2023,-.3001,-.6555,.2432,.4572,-.6079,.0797,-.825,-.335740876609314,.2705,1.2903,-.1855,-.6583,.1956,-.6545,1.8905,-.9827,-.5928,-.4347,-1.1549,-.3184,-.7823,-.4858
1,0,8,-1.7596,1.15,-.57,1.33,-.4003,.385,.3737,.2012,-.0716,.1041,.1744,-.2704,-1.0985,1.2421,.2705,1.0326,-.5107,-.6583,-.9792,-.1015,.4637,-.1652,-.5928,-.6331,-1.1549,-.9855,1.4721,-.784379187999344
1,1,8,-2.3992,-.25,-.57,-.5,-.0424,-.2023,-.0424,-.3253,.5102,.4572,1.2662,.428,.1222,-.0697,.2705,-.6142,.6012,-.6583,.1956,-.1015,.4637,-.9827,-.5928,-.4347,-1.1549,-.4509,-.7823,.739
1,1,5,-2.3737,-1.64,-1.34,1.33,.3529,1.314,1.1049,.7743,.7586,.1041,.9888,.6934,.1222,-.0697,-.2888,.6912,.6012,.0281,.7871,.0273,-.687,.2621,-.5928,-.094,-1.1549,-.1858,.2907,-.115
1,0,10,-1.3774,.1,1.36,.87,-.0424,.3485,-.2546,.2012,.5102,.1915,.9276,1.5482,.1222,-.0697,.2705,-.6142,-.9391,-.6583,-.5707,-.6545,.4637,1.243,1.2386,-.8444,-1.1549,-.4415,.2907,-.5553
1,1,6,-1.3984,.8,.21,-.5,1.1945,.7015,1.8202,.7743,2.0871,2.0073,.1744,.638,.1222,.409,.2705,.2865,-.1855,-.6583,-.5707,-.1015,-.2006,-.569,-.5928,-.094,-1.1549,-.3184,-.7823,-1.7606
1,1,8,-1.8456,-.25,-.95,-1.41,1.0832,-.2023,-.5072,.5121,-.62,.4572,.1744,-.1042,-1.0985,2.101,.2705,.6912,.6012,-.6583,.6314,-.6545,1.8905,-.9827,-.5928,.1123,.3228,-.8454,-.7823,-1.7606
1,1,6,-1.9795,-1.64,-1.72,1.33,2.0345,1.314,1.8202,1.0514,.0205,.3695,-.72,.3606,-.5485,1.1604,.2705,.552,-.5107,.0281,-1.2708,-1.4028,.4637,-.1652,-2.3647,-.3152,1.2675,-.9442,-.7823,.739
1,1,7,-1.3088,.8,.21,.87,1.2471,-1.1481,-1.3302,-.6555,-.2336,-1.0504,-1.2931,1.0123,.1222,-.0697,-.6346,-.6142,-.5107,-.6583,-.5707,-.772,-.687,-.9827,-1.1176,.5761,.1265,-.4415,1.2618,-1.7606
1,1,8,-1.3671,-1.64,-.18,.42,.2183,.2485,.6532,.5121,.2464,2.0073,.6797,-.321,-.825,-.0697,-1.272,-.6142,.6012,1.0844,1.2643,1.8164,-.13,1.7411,1.2386,-.4347,-1.1549,-.4415,-.7823,-.5553
1,0,9,-1.8989,.555079858112468,.21,1.33,-.2846,-1.3119,-1.0988,-.0363,-.62,-.9282,-.6734,-.2507,-.4089,.409,1.6524,2.0378,-1.8317,-.6117,-.9792,-1.071,.4637,-.267,-.5928,.3468,-.1731,-.5635,.2308,-.4858
1,1,8,-2.4934,-.6,-.18,-1.41,.2621,-1.1481,-1.0988,-.7784,-.62,-.5786,-.2934,.8628,-.4089,-.0697,.2705,.6912,.6012,-.6583,-.2047,-.1015,.052,.2621,1.2386,1.2329,-.3896,-1.0013,-.7823,.739
1,0,9,-1.8422,-.94,-1.72,-1.41,1.0294,.4394,.6525,.7743,.5102,.4572,.636,.5572,.1222,-.0697,-.2888,.6912,.9995,.4667,-.2661,-.1015,-.4342,.9269,-.5928,.1123,-.6615,.0348,-.7823,-.6796
1,0,10,-1.4789,-.94,-1.72,1.33,-.5561,-1.6385,-.5788,-.3253,.4105,-.9319,-.4994,1.0123,1.8839,1.3451,1.6524,2.0378,-.9391,.0083,-.5707,-.1982,1.8905,-.569,-.5928,-.4347,.3228,-.9703,1.1928,-.5553
1,0,6,-2.0317,.8,.59,1.33,.3529,-.3971,-.8338,-.3253,-.3335,-.9282,.6134,1.7513,.6994,-.524,-.4021,-.043,-.1855,.0281,-.9792,.0273,.4637,.2621,-.5928,-.2151,-1.1549,-.8186,-.7823,-.5553
1,0,8,-1.3427,.8,-1.72,.42,-.2846,-.8998,-.2546,.2012,.2432,-.1716,.1744,-.5753,-.849,.9065,1.0453,.202,-.9391,.4667,2.0054,-.1015,1.8905,.2621,-.5928,.2342,.5881,-.9855,1.5082,-.875435672858309
1,0, ,-1.5915,-1.64,-1.72,-.5,-.0424,-1.1481,-1.0988,.7743,.5102,-.5786,.1744,.7995,-.5485,.409,.7192,-.6142,-1.4801,-.6583,-.9792,-.772,-.4342,.2621,-.5928,-.4347,.5881,-.9879,.2907,1.08708440846346
1,0,3,-3.4638,.1,-.95,-.04,2.0345,1.314,1.8202,2.0165,2.0871,.4572,.6797,.428,-.5485,-.0697,.7192,.202,.6012,1.0844,-.2047,-.6545,.8207,-.9827,-.5928,.3468,-.1731,.1554,-.7823,-.610671097034559
1,0,8,-1.5106,-.6,-1.72,-1.41,-.0424,-1.1481,-1.0988,.7743,-.62,.4572,.1744,-.4556,-.825,1.2421,1.1904,.6912,.6012,.0281,-.2047,-.1015,.4637,.2621,-.5928,.5761,.5881,-.9694,1.1625,-.350083782889434
1,0,6,-1.3595,-.6,-.57,1.33,.7767,-1.1481,-1.3309,-.99,-1.3412,-.9282,-.2934,.7178,-.825,.9065,-.4021,1.4734,.6012,.0083,.849,.5693,1.8905,-.9827,-1.1176,.1123,-1.1549,-1.0499,-.7823,.739
1,1,8,-1.3813,.8,1.36,.87,.6019,.4394,.5467,1.3514,.1494,-.1687,.1744,.2363,-.825,.9065,.2705,1.563,.6012,.0281,.3709,.5693,-.4342,-.569,-.5928,1.2329,.0004,-1.5945,1.1211,-1.7606
1,0,7,-1.7146,.136698268801494,.767171754719284,-.13993974670126,-1.8167,1.314,1.8202,.5121,.43955479547528,.4572,-.4141,.180273630898182,-.659375156378408,1.03113782111207,2.04650340829566,1.86226378012745,.835614147927949,-.807521163840032,.113128699326305,-1.19177380593043,.199701846359723,.523798654250526,-.784929429056349,-.901546260229234,1.65205546525808,-.497414817796045,-1.10096075833305,-1.7606
1,0, ,-1.7108,1.5,-.57,-1.41,.3529,-.2023,-.7598,-.6555,.5102,-.5786,-.8547,.8628,-.825,-.524,.2705,-.434316532265772,-.843762363889833,-.48982427985691,-.290394513739123,.054043990943563,.91308723964014,-2.02140571489935,-1.4305087663205,-1.18800990984285,.406557207975552,-1.04527904163384,-.0421716293666881,.739
1,0,9,-1.3677,.8,.21,1.33,1.0294,.039,-.254,-.7784,.5135,.836,.6797,.8628,-.825,.409,.2705,.23653626904312,2.53123469163346,2.48595317150264,2.35882133751672,.837188664350309,.703078538985105,.627878853721228,.682309704345296,2.98178606497806,-1.53641500545738,-.360325539577979,-1.37137856788231,-.5553
1,0,8,-2.1639,-1.64,-1.72,-1.41,-.0424,-.2023,-.0424,.7743,.5102,.4572,.1744,.0174,-.5485,-1.8876,.2705,1.23410934212962,1.48786966517097,-.6583,.118508572771257,-.580133461353675,-.242376106093571,.25263188552971,.15313350460423,-.0901005125933696,-1.19348107543002,.321724604540019,-1.73007124245422,-1.7606
1,0,7,-1.6909,-.963367249013702,-1.11767200694687,.385863509569111,-.4667,-1.1481,-.3001,-.3253,.5102,-.5786,.1744,-2.7114,-.9323,.5082,-.650774219507068,-.121075202261659,2.61325235417547,.117534559077961,1.8386468509427,1.12130266925721,.740253043660853,.493771871015747,-.48846521215182,-.57808712816656,.43291076419834,-.680442183672648,1.14941132171156,.0721
1,1,6,-1.2584,-.79563187864434,-.931138761568363,-1.32063637150111,-.1248,-.2023,-.254,-.3253,-.9263,.1041,-.3689,.3781,.603784859615457,-1.03862233723709,-1.47711079841864,-1.36178692312424,-.0927798099059624,-.868861010564829,-.368198726277896,-.426599720420141,-.944319888412043,-.584459144317436,-.265328038841925,-.687391639416143,-1.83540696052135,-.0814346303917166,-1.61562825688478,-.697651395072562
1,0,4,-1.8849,-.6,-1.49429258332259,-.744547790915022,-.8179,1.314,1.8202,.7743,.5102,2.0073,1.8245,.2641,-2.4403,-1.8876,.2705,1.1909759149123,1.04499189753633,.0306001874706144,.87520788658367,-.298643760049749,1.06134451234933,.587906964599399,-.00132297094095189,-.201100574011824,.2931447873363,-.305382160323429,.0393075140325435,-.327951495659702
1,0,10,-1.6672,-.25,.21,-1.41,2.0345,1.314,1.8202,2.0165,2.0871,2.0073,1.8245,-.2704,-.825,.9065,.2705,.6912,-.9391,-.6583,.1956,-.1015,.4637,.2621,-.5928,.5761,.5881,-.5707,-.7823,-1.7606
1,0,6,-1.6152,-1.64,-1.34,-1.41,-.6495,-1.1481,-1.0988,-1.6391,.2751,.3695,-.5905,.8628,.1222,-.0697,3.0064,2.0378,-.9391,-.6583,-.6888,-1.034,1.8905,.2621,-.5928,-.4347,.5881,-.9879,-.7823,-1.7606
1,1,7,-2.414,.45,.21,.42,-1.6308,1.314,1.8202,.299,.5102,-.5786,-1.0615,1.1891,1.8839,.0755,-1.272,2.0378,1.6762,1.0844,2.0054,1.0596,1.8905,.2621,1.2386,.5761,.8403,.6818,-.7823,.739
1,0,5,-1.2848,.8,-.18,-.96,.6499,-.3673,-.0424,-.3253,.0205,-.1687,.1744,.0674,-.4089,.409,-1.272,.2865,1.6762,-.6583,-.2047,.5693,.1097,.2621,1.2386,.1123,-1.1549,-.3184,-.7823,-.5553
1,1,8,-1.3883,-.94,-.57,-1.41,-1.6308,-.9422,-.5066,-.3253,.0236,-.5786,-.5905,-1.4526,.1222,-1.8876,-1.272,.202,-.1855,1.0844,-.5707,-.1015,.4637,.2621,1.2386,-.094,-1.1549,-.5878,1.2618,.739
1,0,6,-1.5943,.45,-1.72,1.33,-.0424,-1.1481,-1.3309,-.0008,-.62,-.5786,.1744,-.4868,-.5485,.9065,.9672,.2865,-.9391,.0281,.7871,-.1015,1.1911,1.7411,1.2386,.3468,-.2021,-.3086,-.7823,-1.7606
1,0,8,-1.3114,-.25,.59,.42,.9207,1.314,1.8202,2.0165,1.1469,2.0073,1.8245,.8628,1.8839,-1.126,-1.272,2.0378,.6012,1.0844,.849,.0273,-.4342,1.7411,.7301,-.4347,3.1825,-.0358,-.7823,-1.7606
